6642cfd4fd67accf27b0f9615e4cd0941417ddbc3b5bef1004fe1eb59235146f|128744|etc/firmware/ROMv2_lm_patch_1_0_hdr.bin|ROMv2_lm_patch_1_0_hdr.bin
c4aa6dfc54b82f496d97be8eb3979232730f51a3fdfad34192b91d0b87b06a56|52160|etc/firmware/ROMv2_lm_patch_1_1_hdr.bin|ROMv2_lm_patch_1_1_hdr.bin
9669cc9b03cfdc5e8fd4fd6e14c4c4050e8c196738ca4707eea12f14a6a8e64c|373840|etc/firmware/WIFI_RAM_CODE_8163|WIFI_RAM_CODE_8163
302bd4462de99c028c04092e561c1500d65582ce42a93c4c72ccae6e2c99013d|119|etc/firmware/WMT_SOC.cfg|WMT_SOC.cfg
