36d7edc7095f4cdfdaaa9c67061cf079199a55be85ab76ce82c9e9bcb34824a2|127596|etc/firmware/ROMv2_lm_patch_1_0_hdr.bin|ROMv2_lm_patch_1_0_hdr.bin
cabdb842d354dd123d2d3d939f06304c1cfb045f407b5880444be326ded16d8d|50952|etc/firmware/ROMv2_lm_patch_1_1_hdr.bin|ROMv2_lm_patch_1_1_hdr.bin
9669cc9b03cfdc5e8fd4fd6e14c4c4050e8c196738ca4707eea12f14a6a8e64c|373840|etc/firmware/WIFI_RAM_CODE_8163|WIFI_RAM_CODE_8163
302bd4462de99c028c04092e561c1500d65582ce42a93c4c72ccae6e2c99013d|119|etc/firmware/WMT_SOC.cfg|WMT_SOC.cfg
